Date,FSLR,PEGI,QCLN,^GSPC
2019-06-11,64.25,21.7458438873291,20.329076766967773,2885.719970703125
2019-06-12,59.880001068115234,21.900480270385742,20.11048698425293,2879.840087890625
2019-06-13,62.150001525878906,21.929473876953125,20.408567428588867,2891.639892578125
2019-06-14,61.2400016784668,22.11310577392578,20.00469398498535,2886.97998046875
2019-06-17,60.939998626708984,22.064781188964844,20.094223022460938,2889.669921875
2019-06-18,62.869998931884766,22.180761337280273,20.61149787902832,2917.75
2019-06-19,62.779998779296875,22.219417572021484,20.671184539794922,2926.4599609375
2019-06-20,63.040000915527344,22.779979705810547,20.840293884277344,2954.179931640625
2019-06-21,62.90999984741211,22.779979705810547,20.691078186035156,2950.4599609375
2019-06-24,62.68000030517578,22.538358688354492,20.691078186035156,2945.35009765625
2019-06-25,61.7599983215332,22.432044982910156,20.30312156677246,2917.3798828125
2019-06-26,62.56999969482422,22.132436752319336,20.521968841552734,2913.780029296875
2019-06-27,65.47000122070312,22.459331512451172,20.890031814575195,2924.919921875
2019-06-28,65.68000030517578,22.735027313232422,20.99945640563965,2941.760009765625
2019-07-01,66.12999725341797,22.67595100402832,21.367517471313477,2964.330078125
2019-07-02,66.6500015258789,23.010725021362305,21.158618927001953,2973.010009765625
2019-07-03,66.19000244140625,23.19780158996582,21.447099685668945,2995.820068359375
2019-07-05,66.83999633789062,22.991031646728516,21.47694206237793,2990.409912109375
2019-07-08,66.63999938964844,22.971338272094727,21.258094787597656,2975.949951171875
2019-07-09,67.11000061035156,23.256881713867188,21.397361755371094,2979.6298828125
2019-07-10,66.26000213623047,23.050107955932617,21.447099685668945,2993.070068359375
2019-07-11,66.11000061035156,23.13872528076172,21.16856575012207,2999.909912109375
2019-07-12,65.9800033569336,22.735027313232422,21.53662872314453,3013.77001953125
2019-07-15,66.0,22.784257888793945,21.5565242767334,3014.300048828125
2019-07-16,64.48999786376953,22.853181838989258,21.616209030151367,3004.0400390625
2019-07-17,64.80999755859375,23.19780158996582,21.616209030151367,2984.419921875
2019-07-18,65.95999908447266,23.39472770690918,21.685842514038086,2995.110107421875
2019-07-19,66.52999877929688,23.168264389038086,21.84500503540039,2976.610107421875
2019-07-22,66.58999633789062,23.168264389038086,21.825109481811523,2985.030029296875
2019-07-23,66.4000015258789,23.10918617248535,22.03400993347168,3005.469970703125
2019-07-24,66.04000091552734,23.11903190612793,22.41202163696289,3019.56005859375
2019-07-25,65.56999969482422,22.96149253845215,21.874847412109375,3003.669921875
2019-07-26,65.0199966430664,23.168264389038086,22.004167556762695,3025.860107421875
2019-07-29,66.05000305175781,23.601499557495117,21.994220733642578,3020.969970703125
2019-07-30,66.04000091552734,23.955965042114258,22.15338134765625,3013.179931640625
2019-07-31,64.48999786376953,22.57748794555664,22.113590240478516,2980.3798828125
2019-08-01,66.83000183105469,22.469179153442383,21.854951858520508,2953.56005859375
2019-08-02,66.62999725341797,22.705488204956055,21.67589569091797,2932.050048828125
2019-08-05,62.0099983215332,22.006404876708984,20.75076675415039,2844.739990234375
2019-08-06,62.79999923706055,22.163944244384766,21.09893226623535,2881.77001953125
2019-08-07,63.869998931884766,22.2820987701416,21.54657554626465,2883.97998046875
2019-08-08,64.76000213623047,23.069801330566406,21.96437644958496,2938.090087890625
2019-08-09,63.5,22.94179916381836,21.6560001373291,2918.64990234375
2019-08-12,60.939998626708984,24.76335906982422,21.24814796447754,2882.699951171875
2019-08-13,62.189998626708984,25.413211822509766,21.6560001373291,2926.320068359375
2019-08-14,58.9900016784668,25.432905197143555,20.840293884277344,2840.60009765625
2019-08-15,59.2599983215332,25.27536392211914,20.74081802368164,2847.60009765625
2019-08-16,61.689998626708984,25.964603424072266,21.228252410888672,2888.679931640625
2019-08-19,63.06999969482422,26.04337501525879,21.606260299682617,2923.64990234375
2019-08-20,63.08000183105469,25.19659423828125,21.516733169555664,2900.510009765625
2019-08-21,63.869998931884766,25.432905197143555,21.496837615966797,2924.429931640625
2019-08-22,63.04999923706055,25.895679473876953,21.367517471313477,2922.949951171875
2019-08-23,60.88999938964844,25.363981246948242,20.701026916503906,2847.110107421875
2019-08-26,62.2400016784668,26.131990432739258,20.820398330688477,2878.3798828125
2019-08-27,61.86000061035156,25.866140365600586,20.651288986206055,2869.159912109375
2019-08-28,62.04999923706055,26.04337501525879,20.820398330688477,2887.93994140625
2019-08-29,62.4900016784668,26.299375534057617,21.079038619995117,2924.580078125
2019-08-30,62.06999969482422,26.73261070251465,21.138723373413086,2926.4599609375
2019-09-03,60.970001220703125,26.28952980041504,20.75076675415039,2906.27001953125
2019-09-04,62.459999084472656,26.604610443115234,21.11882781982422,2937.780029296875
2019-09-05,62.83000183105469,26.99846076965332,21.48689079284668,2976.0
2019-09-06,62.810001373291016,26.929536819458008,21.47694206237793,2978.7099609375
2019-09-09,62.0,26.653841018676758,21.447099685668945,2978.429931640625
2019-09-10,62.380001068115234,26.791688919067383,21.53662872314453,2979.389892578125
2019-09-11,63.310001373291016,27.057538986206055,21.934532165527344,3000.929931640625
2019-09-12,62.22999954223633,27.165847778320312,21.79526710510254,3009.570068359375
2019-09-13,63.70000076293945,26.80153465270996,21.92458724975586,3007.389892578125
2019-09-16,63.439998626708984,26.683380126953125,21.894742965698242,2997.9599609375
2019-09-17,65.81999969482422,27.067384719848633,22.113590240478516,3005.699951171875
2019-09-18,65.75,26.988615036010742,22.1036434173584,3006.72998046875
2019-09-19,67.06999969482422,26.988615036010742,22.322492599487305,3006.7900390625
2019-09-20,66.69999694824219,26.968921661376953,22.163330078125,2992.070068359375
2019-09-23,67.30999755859375,26.82122802734375,22.352333068847656,2991.780029296875
2019-09-24,65.4800033569336,26.890151977539062,21.6560001373291,2966.60009765625
2019-09-25,67.0999984741211,27.027999877929688,21.829999923706055,2984.8701171875
2019-09-26,62.540000915527344,27.149999618530273,21.639999389648438,2977.6201171875
2019-09-27,58.459999084472656,26.75,21.25,2961.7900390625
2019-09-30,58.0099983215332,26.93000030517578,21.40999984741211,2976.739990234375
2019-10-01,56.279998779296875,26.940000534057617,21.040000915527344,2940.25
2019-10-02,55.90999984741211,26.450000762939453,20.639999389648438,2887.610107421875
2019-10-03,57.16999816894531,26.639999389648438,20.729999542236328,2910.6298828125
2019-10-04,59.31999969482422,26.950000762939453,21.020000457763672,2952.010009765625
2019-10-07,56.959999084472656,26.59000015258789,21.0,2938.7900390625
2019-10-08,56.959999084472656,26.399999618530273,20.75,2893.06005859375
2019-10-09,56.20000076293945,26.93000030517578,20.850000381469727,2919.39990234375
2019-10-10,56.630001068115234,26.84000015258789,21.030000686645508,2938.1298828125
2019-10-11,56.81999969482422,26.139999389648438,21.280000686645508,2970.27001953125
2019-10-14,56.4900016784668,25.84000015258789,21.239999771118164,2966.14990234375
2019-10-15,55.880001068115234,26.389999389648438,21.389999389648438,2995.679931640625
2019-10-16,55.0099983215332,26.1299991607666,21.270000457763672,2989.68994140625
2019-10-17,55.25,26.149999618530273,21.43000030517578,2997.949951171875
2019-10-18,55.220001220703125,26.670000076293945,21.43000030517578,2986.199951171875
2019-10-21,56.34000015258789,26.850000381469727,21.600000381469727,3006.719970703125
2019-10-22,56.220001220703125,26.799999237060547,21.440000534057617,2995.989990234375
2019-10-23,55.279998779296875,27.350000381469727,21.34000015258789,3004.52001953125
2019-10-24,55.88999938964844,27.739999771118164,21.860000610351562,3010.2900390625
2019-10-25,52.65999984741211,27.739999771118164,22.0,3022.550048828125
