,Date,TotalRew_proj,NG_proj,Coal_proj,TotalNet_proj,Solar_proj,Wind_proj,monthcnt
247,2040-06-01,116.29445703541296,314.4434909095757,0.0,344.1108201385333,26.191506533468214,65.06086990629679,247
248,2040-07-01,109.8480453041315,350.6930815780522,0.0,398.387408364994,26.050034720988744,62.03156989362878,248
249,2040-08-01,106.83571634135549,348.6368386452246,0.0,397.0297706773394,25.581683205675944,62.0977468643107,249
250,2040-09-01,104.82330810267777,322.9883435409757,0.0,344.68017010726044,25.072396755694534,61.41005553199048,250
251,2040-10-01,107.06226159228449,306.81281772483953,0.0,309.24078885118627,23.965266360254663,64.59640650746853,251
252,2040-11-01,109.07307344513258,291.2453072375484,0.0,306.13742693660254,22.720681242295953,66.40503994509818,252
253,2040-12-01,112.06236521076879,296.3366297354847,0.0,327.1975114761097,22.139509908435148,68.0615022368223,253
254,2041-01-01,114.6478714366996,303.71111952767035,0.0,347.9659089288312,22.525179386544576,68.9766057924195,254
255,2041-02-01,110.45760881118072,294.50224226701914,0.0,300.44722036841165,22.888084945371265,66.67324039997935,255
256,2041-03-01,118.04787659606735,298.63054256554074,0.0,310.75084119908854,24.771471999798962,69.71600521827052,256
257,2041-04-01,121.96265936733772,290.593225734711,0.0,285.21577989331774,25.72697134040484,72.56911279733858,257
258,2041-05-01,123.45165219036112,304.32377221135164,0.0,318.91285795040494,26.171181732308437,68.98966803872163,258
259,2041-06-01,118.83686691718277,323.26142210636937,0.0,344.16541184047173,27.047288376013856,67.00655958290122,259
260,2041-07-01,112.39045518715109,359.5110129381103,0.0,398.44200006693535,26.90581656353456,63.977259579941155,260
261,2041-08-01,109.37812622363796,357.45477119031096,0.0,397.08436237928146,26.43746504822164,64.04343654433903,261
262,2041-09-01,107.36571798554128,331.80627342450214,0.0,344.734761809202,25.928178598240226,63.35574521359682,262
263,2041-10-01,109.60467147517716,315.63074847782036,0.0,309.29538055312685,24.82104820280038,66.54209618911356,263
264,2041-11-01,111.61548332775179,300.06323875904894,0.0,306.19201863854335,23.576463084841677,68.35072962765332,264
265,2041-12-01,114.60477509332382,305.15456340542283,0.0,327.2521031780517,22.99529175098091,70.00719191808052,265
266,2042-01-01,117.19028131942221,312.52905149993126,0.0,348.0205006307733,23.380961229090317,70.92229547472886,266
267,2042-02-01,113.00001869401314,303.32017347593614,0.0,300.5018120703528,23.74386678791703,68.61893008194731,267
268,2042-03-01,120.59028647871251,307.44847472056233,0.0,310.8054329010298,25.62725384234468,71.66169490034085,268
269,2042-04-01,124.5050692498201,299.41115839996576,0.0,285.27037159525946,26.58275318295057,74.51480247699908,269
270,2042-05-01,125.99406207280964,313.1417054359648,0.0,318.9674496523469,27.026963574854182,70.93535771867153,270
271,2042-06-01,121.37927679988087,332.0793544163004,0.0,344.2200035424141,27.903070218559602,68.95224926483418,271
272,2042-07-01,114.93286506940372,368.3289451660085,0.0,398.4965917688768,27.761598406080257,65.92294925804312,272
273,2042-08-01,111.92053610615334,366.27270282278727,0.0,397.13895408122283,27.29324689076736,65.98912622492081,273
274,2042-09-01,109.90812786784954,340.62420639428933,0.0,344.7893535111435,26.783960440785947,65.30143489355589,274
275,2042-10-01,112.14708135747505,324.4486810107468,0.0,309.3499722550686,25.676830045346104,68.48778586905736,275
276,2042-11-01,114.15789321014714,308.8811709058297,0.0,306.246610340485,24.432244927387394,70.29641930723797,276
277,2042-12-01,117.14718497574205,313.97249447271304,0.0,327.30669487999313,23.851073593526625,71.95288159817697,277
278,2043-01-01,119.73269120178068,321.34698342022585,0.0,348.07509233271463,24.236743071636035,72.86798515441049,278
279,2043-02-01,115.5424285763325,312.13810577977574,0.0,300.5564037722944,24.599648630462738,70.56461976176368,279
280,2043-03-01,123.1326963610986,316.26640654902815,0.0,310.8600246029714,26.48303568489041,73.60738458011683,280
281,2043-04-01,127.04747913226416,308.22908997206287,0.0,285.324963297201,27.438535025496286,76.46049215772605,281
282,2043-05-01,128.5364719552658,321.9596367270102,0.0,319.0220413542884,27.882745417399896,72.8810473992843,282
283,2043-06-01,123.92168668224804,340.8972861669313,0.0,344.27459524435545,28.75885206110532,70.89793894466438,283
284,2043-07-01,117.47527495192972,377.14687695785705,0.0,398.5511834708185,28.617380248625985,67.86863893938512,284
285,2043-08-01,114.46294598858566,375.0906349138079,0.0,397.1935457831646,28.149028733313084,67.93481590528421,285
286,2043-09-01,112.45053775035568,349.44213781337294,0.0,344.8439452130852,27.639742283331675,67.24712457416504,286
287,2043-10-01,114.68949123998492,333.2666126493328,0.0,309.40456395701017,26.532611887891825,70.43347554967255,287
288,2043-11-01,116.70030309262226,317.6991027384362,0.0,306.3012020424265,25.28802676993312,72.24210898799487,288
289,2043-12-01,119.689594858209,322.7904268477136,0.0,327.36128658193473,24.70685543607235,73.89857127873191,289
290,2044-01-01,122.27510108426893,330.1649153666312,0.0,348.1296840346563,25.092524914181762,74.81367483512913,290
291,2044-02-01,118.08483845883468,320.95603753346734,0.0,300.610995474236,25.45543047300847,72.51030944242915,291
292,2044-03-01,125.67510624357705,325.0843385415731,0.0,310.914616304913,27.338817527436124,75.55307426079824,292
293,2044-04-01,129.58988901472193,317.04702209342133,0.0,285.37955499914256,28.29431686804201,78.40618183803215,293
294,2044-05-01,131.07888183771922,330.7775689895841,0.0,319.07663305622987,28.73852725994562,74.82673707963545,294
295,2044-06-01,126.4640965647332,349.71521819858475,0.0,344.329186946297,29.614633903651036,72.84362862532437,295
296,2044-07-01,120.01768483435828,385.9648089688005,0.0,398.60577517275993,29.473162091171698,69.8143286194485,296
297,2044-08-01,117.0053558710476,383.90856677443116,0.0,397.248137485106,29.0048105758588,69.88050558573377,297
298,2044-09-01,114.99294763279131,358.26007001161344,0.0,344.8985369150266,28.495524125877388,69.19281425451763,298
299,2044-10-01,117.2319011224192,342.08454473728364,0.0,309.45915565895166,27.388393730437546,72.37916523002275,299
300,2044-11-01,119.24271297506891,326.5170347289006,0.0,306.35579374436804,26.14380861247884,74.18779866828916,300
301,2044-12-01,122.23200474065857,331.60835856565,0.0,327.41587828387617,25.56263727861807,75.8442609591059,301
302,2045-01-01,124.81751096671093,338.9828472999168,0.0,348.18427573659784,25.948306756727465,76.75936451543853,302
303,2045-02-01,120.62724834127171,329.7739695635828,0.0,300.66558717617755,26.311212315554187,74.45599912275951,303
304,2045-03-01,128.2175161260225,333.90227045167575,0.0,310.9692080068546,28.19459936998184,77.49876394112229,304
305,2045-04-01,132.13229889717476,325.8649539388012,0.0,285.43414670108416,29.150098710587727,80.35187151850434,305
306,2045-05-01,133.62129172017362,339.5955007640097,0.0,319.13122475817164,29.594309102491337,76.77242676008987,306
307,2045-06-01,129.00650644717626,358.53315008903735,0.0,344.38377864823866,30.470415746196753,74.78931830565689,307
308,2045-07-01,122.56009471682152,394.7827408696589,0.0,398.6603668747017,30.328943933717426,71.76001830001647,308
309,2045-08-01,119.54776575349894,392.7264987508185,0.0,397.30272918704765,29.86059241840452,71.82619526614934,309
310,2045-09-01,117.53535751525206,367.0780018183637,0.0,344.9531286169684,29.35130596842311,71.13850393497145,310
311,2045-10-01,119.77431100488035,350.9024765994494,0.0,309.5137473608935,28.244175572983266,74.32485491047751,311
312,2045-11-01,121.7851228575257,335.33496664004883,0.0,306.4103854463098,26.999590455024556,76.13348834876601,312
313,2045-12-01,124.77441462311432,340.4262906137309,0.0,327.47046998581794,26.418419121163787,77.78995063955128,313
314,2046-01-01,127.35992084916937,347.8007792397946,0.0,348.23886743853967,26.804088599273197,78.7050541959094,314
315,2046-02-01,123.16965822373191,338.5919014548081,0.0,300.7201788781192,27.166994158099904,76.4016888032221,315
316,2046-03-01,130.75992600847974,342.720202403202,0.0,311.0237997087964,29.050381212527558,79.44445362158737,316
317,2046-04-01,134.6747087796294,334.6828859228477,0.0,285.4887384030259,30.005880553133448,82.29756119891097,317
318,2046-05-01,136.16370160262773,348.41343278370744,0.0,319.18581646011324,30.45009094503706,78.71811644050351,318
319,2046-06-01,131.5489163296344,367.3510820504368,0.0,344.43837035018026,31.32619758874248,76.73500798611866,319
320,2046-07-01,125.10250459927246,403.60067282582986,0.0,398.7149585766432,31.184725776263146,73.70570798038531,320
321,2046-08-01,122.09017563595413,401.5444306690397,0.0,397.3573208889893,30.71637426095025,73.77188494657833,321
322,2046-09-01,120.07776739770388,375.89593382181977,0.0,345.0077203189099,30.207087810968837,73.08419361538533,322
323,2046-10-01,122.31672088733208,359.7204085750617,0.0,309.5683390628351,29.099957415528987,76.27054459089102,323
324,2046-11-01,124.32753273997898,344.1528985910497,0.0,306.46497714825136,27.85537229757028,78.0791780291708,324
325,2046-12-01,127.31682450556795,349.2442224959295,0.0,327.52506168775955,27.27420096370951,79.73564031996848,325
326,2047-01-01,129.90233073162204,356.61871117636025,0.0,348.29345914048116,27.659870441818924,80.65074387631655,326
327,2047-02-01,125.71206810618395,347.4098334158194,0.0,300.7747705800609,28.022776000645628,78.34737848363254,327
328,2047-03-01,133.30233589093285,351.5381343339148,0.0,311.07839141073794,29.90616305507329,81.39014330199682,328
329,2047-04-01,137.21711866208344,343.5008178372206,0.0,285.5433301049675,30.861662395679172,84.24325087934345,329
330,2047-05-01,138.70611148508195,357.23136468016725,0.0,319.24040816205485,31.305872787582782,80.66380612093323,330
331,2047-06-01,134.09132621208718,376.1690139761888,0.0,344.49296205212187,32.1819794312882,78.68069766652941,331
332,2047-07-01,127.6449144817278,412.4186047542089,0.0,398.7695502785849,32.04050761880887,75.65139766083274,332
333,2047-08-01,124.63258551840795,410.3623626164868,0.0,397.41191259093085,31.57215610349597,75.71757462700202,333
334,2047-09-01,122.6201772801589,384.7138657264403,0.0,345.0623120208516,31.062869653514557,75.029883295815,334
335,2047-10-01,124.85913076978714,368.5383404936723,0.0,309.6229307647767,29.95573925807471,78.21623427132083,335
336,2047-11-01,126.86994262243348,352.97083052202635,0.0,306.51956885019297,28.711154140116,80.02486770960404,336
337,2047-12-01,129.85923438802234,358.06215446147615,0.0,327.5796533897012,28.12998280625523,81.68133000039683,337
338,2048-01-01,132.44474061407678,365.43664311458997,0.0,348.34805084242277,28.515652284364638,82.59643355674885,338
339,2048-02-01,128.2544779886389,356.22776534176626,0.0,300.8293622820025,28.878557843191352,80.29306816406356,339
340,2048-03-01,135.84474577338742,360.3560662750852,0.0,311.13298311267954,30.761944897619014,83.33583298242822,340
341,2048-04-01,139.75952854453763,352.31874978660113,0.0,285.59792180690914,31.717444238224893,86.18894055976575,341
342,2048-05-01,141.24852136753609,366.0492966385483,0.0,319.29499986399645,32.161654630128496,82.60949580135664,342
343,2048-06-01,136.63373609454186,384.9869459198519,0.0,344.5475537540636,33.037761273833915,80.62638734696027,343
344,2048-07-01,130.18732436418156,421.236536696552,0.0,398.8241419805265,32.896289461354584,77.59708734124916,344
345,2048-08-01,127.17499540086227,419.18029454924914,0.0,397.46650429287246,32.42793794604168,77.6632643074278,345
346,2048-09-01,125.16258716261278,393.5317976807209,0.0,345.1169037227932,31.91865149606027,76.97557297623842,346
347,2048-10-01,127.401540652241,377.3562724409236,0.0,309.67752246671836,30.81152110062042,80.1619239517442,347
348,2048-11-01,129.41235250488754,361.78876246306436,0.0,306.57416055213463,29.566935982661715,81.97055739002606,348
349,2048-12-01,132.40164427047642,366.8800863851442,0.0,327.63424509164275,28.985764648800945,83.6270196808208,349
350,2049-01-01,134.98715049653077,374.2545750519837,0.0,348.40264254436437,29.37143412691035,84.54212323717125,350
351,2049-02-01,130.79688787109282,365.0456972853314,0.0,300.88395398394414,29.734339685737066,82.23875784448646,351
352,2049-03-01,138.3871556558415,369.1739982110013,0.0,311.1875748146212,31.61772674016472,85.28152266285097,352
353,2049-04-01,142.3019384269918,361.136681718392,0.0,285.6525135088507,32.57322608077061,88.13463024019212,353
354,2049-05-01,143.79093124999028,374.8672285658168,0.0,319.34959156593806,33.01743647267422,84.55518548178256,354
355,2049-06-01,139.17614597699585,393.8048778545154,0.0,344.6021454560052,33.893543116379625,82.57207702738323,355
356,2049-07-01,132.7297342466359,430.0544686318789,0.0,398.878733682468,33.7520713039003,79.54277702167785,356
357,2049-08-01,129.7174052833164,427.9982264893898,0.0,397.5210959948142,33.2837197885874,79.60895398785279,357
358,2049-09-01,127.70499704506709,402.3497296100497,0.0,345.1714954247348,32.77443333860599,78.92126265666434,358
359,2049-10-01,129.9439505346953,386.17420437378433,0.0,309.73211416865985,31.667302943166142,82.10761363217014,359
360,2049-11-01,131.95476238734176,370.606694399047,0.0,306.62875225407623,30.422717825207428,83.91624707045253,360
